1,0,0,util concurrent Executors newFixedThreadPool,lang Thread sleep,util concurrent ExecutorService invokeAll,util Collections newSetFromMap,util concurrent ConcurrentHashMap computeIfAbsent,util concurrent ConcurrentHashMap putIfAbsent,util Collections newListFromMap
1,0,0,lang String valueOf,lang Class getSimpleName,lang Class getName,lang Class name,lang Class getEnumConstants,lang Object toString,util EnumSet valueOf
1,0,0,codePointAt,getDeclaringClass,codePointToRawLongBits,codePointToRawValue,codePointForName,codePointValue,ordinal
1,0,0,Comparator comparing,stream Stream of,Arrays asList,Arrays binarySearch,stream Stream filter,stream Stream map,Objects equals
1,0,0,lang String compareToIgnoreCase,lang Integer compare,lang System arraycopy,lang Double parseDouble,util Comparator comparing,lang Comparable compareTo,util stream Stream of
1,0,0,subList,AddAll,appendAll,addingAll,insertAll,addall,addAllAll
1,0,0,Arrays asList,LinkedList addAll,Collections reverse,List add,Collections addAll,Lists addAll,Collections shuffle
1,0,0,util stream Stream map,util List get,util stream Collectors toList,lang System arraycopy,util List add,util ArrayList add,util stream Stream flatMap
1,0,0,stream Stream map,stream Collectors toList,stream Stream flatMap,stream Stream mapToInt,List get,Collections unmodifiableList,stream Collectors toCollection
0,1,0,lang String valueOf,lang Integer valueOf,lang Class forName,net URLEncoder encode,lang Double parseDouble,lang Class getResourceAsStream,util Map get
1,0,0,MAX,toBinaryString,intValue,getInteger,parseUnsignedInt,toUnsignedInt,Integer parseInt
1,0,0,reflect Proxy getInvocationHandler,reflect Method getDeclaringClass,reflect Method getGenericParameterTypes,reflect Method isBridge,reflect Method getGenericReturnType,reflect Method getMethod,reflect Modifier isAbstract
1,0,0,awt event ActionListener actionPerformed,util Collections emptyList,lang reflect Method toGenericString,lang reflect Modifier isAbstract,lang reflect Method getGenericParameterTypes,lang reflect Modifier isInterface,util Collections max
0,1,0,stream IntStream range,stream Collectors toList,stream Collectors collectingAndThen,Arrays sort,stream Collectors partitioningBy,stream Collectors toCollection,List subList
1,0,0,reverseOrder,singletonList,shuffle,swap,reverse ( ),reverseList,reverseIf
1,0,0,Math log,Math addExact,Integer parseInt,Math exp,System pow,Math log10,String format
1,0,0,math BigInteger modInverse,math BigInteger addExact,math BigInteger unscaledValue,math BigInteger addProbablePrime,math BigInteger subtract,util Random nextProbablePrime,util BigInteger add
0,1,0,awt Color RGBtoHSB,lang Integer compare,util Comparator compare,lang String compareTo,awt Color getHSBColor,awt Color compare,lang String compare
1,0,0,TreeSet headSet,TreeSet subSet,stream Collectors toSet,TreeSet firstEntry,stream Collectors groupingBy,Collections reverseOrder,TreeSet higher
0,0,0,net ssl SSLContext getHandshakeStatus,net ssl SSLContext getHandShakeStatus,net ssl SSLSession getHandshakeStatus,net ssl HttpsURLConnection getHandshakeStatus,net ssl SSLSession getHandShakeStatus,net ssl HttpsURLConnection setHostnameVerifier,net ssl HttpsURLConnection getHandShakeStatus
0,0,0,ssl SSLContext getHandshakeStatus,ssl SSLContext getHandShakeStatus,ssl SSLSocket getHandShakeStatus,ssl SSLSession getHandshakeStatus,ssl SSLContext handShakeStatus,ssl HttpsURLConnection getHandshakeStatus,ssl HttpsURLConnection setHostnameVerifier
0,1,0,awt event KeyEvent getExtendedKeyCodeForChar,awt Container add,awt event EventQueue invokeLater,util concurrent Future get,util Scanner nextLine,awt event MouseEvent getClickCount,awt event ActionEvent ActionEvent
1,0,0,Integer parseInt,System exit,Double parseDouble,Runnable run,Math random,Math sleep,Math round
0,0,0,concurrent ConcurrentHashMap computeIfAbsent,stream Stream peek,stream Collectors toCollection,concurrent BlockingQueue take,Map computeIfAbsent,Objects requireNonNull,Collections emptyList
0,0,0,BlockingQueue peek,Executors newSingleThreadExecutor,package-summary MemoryVisibility,Executors newFixedThreadPool,ConcurrentHashMap computeIfAbsent,ConcurrentHashMap putIfAbsent,CompletableFuture get
0,0,1,lang System gc,util Collections shuffle,awt Window isShowing,lang Math pow,lang Object wait,lang System nanoTime,lang System currentTimeMillis
1,0,0,interrupted,currentThread, sleep,interrupt,join,start,stop
1,0,0,util List sort,util stream Collectors groupingBy,lang Object equals,lang Integer compare,util Arrays asList,lang String compareTo,util ArrayList add
1,0,0,List sort,stream Collectors groupingBy,Comparator comparing,TreeSet headSet,List add,TreeSet TreeSet,TreeSet firstEntry
1,0,0,util regex Pattern compile,util Scanner nextDouble,lang System getProperty,lang System setOut,lang StringBuilder append,util Formatter syntax,lang Double toString
1,0,0,Character toChars,Math pow,Double toString,System lineSeparator,Double parseDouble,Integer toString,Integer parseInt
1,0,0,util concurrent Executors newFixedThreadPool,util concurrent Executors newCachedThreadPool,util concurrent ThreadPoolExecutor afterExecute,util concurrent ConcurrentHashMap computeIfAbsent,util concurrent ScheduledExecutorService scheduleAtFixedRate,net Socket setSoTimeout,util concurrent ScheduledThreadPoolExecutor scheduleWithFixedDelay
1,0,0,Throwable addSuppressed,Runnable run,Throwable fillInStackTrace,Object wait,String length,Math random,Thread interrupt
1,0,0,awt Window pack,awt Toolkit addAWTEventListener,awt Component addNotify,awt Component requestFocusInWindow,awt Toolkit pause,awt Component pause,awt Frame setUndecorated
1,0,0,suspend, sleep,sleepInfinite,stop,interrupt,sleepIncrease,sleepWithDelay
1,0,0,lang String String,util regex Pattern quote,util Scanner next,io BufferedReader readLine,util Scanner nextLine,lang Stringsplit,util regex Pattern compile
1,0,0,getBytes,getLastIndexOf,valueOf,getLenient,charAt,endsWith,lastIndexOf
1,0,0,util List get,util ArrayList ensureCapacity,util ArrayList ArrayList,util ArrayList get,lang Object toString,util Collections unmodifiableList,lang Object clone
1,0,0,singletonList,newSetFromMap, synchronizedList,nCopies,checkedList,synchronizedCollection,synchronizedMap
1,0,0,lang String equals,util Arrays toString,util List contains,lang Object toString,util Collection contains,lang System arraycopy,util Set contains
1,0,0,Collection contains,List contains,stream Stream filter,Arrays sort,Arrays binarySearch,Set contains,Collection containsAll
1,0,0,writeUnshared, reset,resetOnExit,markSupported,reset ( ) ;,reset ( ) throws IOException,"reset ( ) , reset"
1,0,1,lang System gc,nio ByteBuffer allocate,lang Object reset,io ByteArrayOutputStream reset,nio ByteBuffer allocateDirect,nio ByteBuffer asReadOnlyBuffer,lang String getBytes
1,0,0,sleepInfinite,sleepRpgs,sleepInRpg,sleepRpgp,sleep,sleepRpGlass,sleepRpG
1,0,0,Object wait,Runnable run,Threadsleep,System currentTimeMillis,Integer parseInt,Throwable sleep,Long sleep
1,0,0,singletonList,max,shuffle,sorted,swap,singletonSortedList,singletonSortedMap
1,0,0,lang Integer compare,util Collection sort,lang Comparable compareTo,lang String compareTo,util List sort,util Comparator comparingDouble,lang String compareToIgnoreCase
1,0,0,lang String split,util Arrays binarySearch,util Arrays asList,util Arrays stream,util Comparator comparing,lang String indexOf,lang String matches
1,0,0,copyOf,copyOfRange,reverseOrder,Arrays sort,copyOfPattern,deepComparing,copyOfSubList
1,0,0,lang Modifier compare,util Comparator comparing,lang reflect Modifier compare,lang Class getMethod,lang String compareTo,util Comparator compare,lang Integer parseInt
1,0,0,copyOfSortedSet,sort ( Methods byModifiers,sort ( Methods comparing,sort ( Methods byModifier,copyOfSortedList,sort ( Methods sort,copyOfRange
1,0,0,util regex Pattern quote,util Arrays sort,util Collections binarySearch,lang String lastIndexOf,util Set contains,lang String equals,util Collections sort
1,0,0,intern,lastIndexOf,substring,startsWith,hashCode,compareToIgnoreCase,indexOfSubstring
1,0,0,Class getDeclaredConstructor,Class getConstructor,Class forName,reflect Proxy newProxyInstance,reflect ParameterizedType getActualTypeArguments,reflect Method invoke,reflect Class newInstance
1,0,0,forName,getConstructor,getNewInstance,getComponentType,isInstance,getSuperclass,getInstance
1,0,0,lang Character getNumericValue,lang String valueOf,lang Math pow,lang Object toString,text NumberFormat format,lang Long toString,lang Integer toHexString
1,0,0,getFormattedString, format,getFormattedMessage,getBytes,valueOfExact,valueOfIgnoreCase,getNumberFormat
1,0,0,repaint,setAlwaysOnTop,getDefaultCloseOperation,getWindows,isShowing,dispose,setCloseOperation
0,1,0,JWindow setDefaultCloseOperation,SwingUtilities windowForComponent,SwingUtilities invokeLater,JOptionPane showInputDialog,JRootPane setDefaultCloseOperation,JPopupMenu setDefaultCloseOperation,JComponent setDefaultCloseOperation
1,0,0,util concurrent atomic AtomicLong getAndIncrement,util concurrent atomic AtomicLong addAndGet,util concurrent atomic AtomicReference accumulateAndGet,util concurrent atomic AtomicInteger getAndIncrement,nio channels FileChannel transferTo,util concurrent atomic AtomicInteger incrementAndGet,util concurrent Future get
1,0,0,System currentTimeMillis,ThreadLocalTime asnanoTime,Thread sleep,Math nanoTime,ThreadLocal getCumulativeTime,ThreadLocal getCumulativeMemory,ThreadLocal getCopyOfStack
1,0,0,Runnable run,Integer parseInt,Runtime getRuntime,System setProperty,String equals, Thread sleep,Math round
1,0,0,awt Desktop browse,util Iterator remove,awt Desktop isDesktopSupported,awt Window isShowing,util Scanner nextInt,awt Desktop open,awt Window show
1,0,0,util Arrays copyOf,util Scanner next,util Scanner useDelimiter,lang StringBuffer append,lang System arraycopy,lang System lineSeparator,util Scanner Scanner
1,0,0,getBytes,split,trim,length,format,concat,replace
1,0,0,isEmptyList,< Object > emptyList,newListFromMap,addAll,< List < Object >,< List < Integer >,< List < String >
1,0,0,lang Object clone,util List emptyList,lang Collections emptyList,util List isEmpty,util Collections unmodifiableList,lang Class newInstance,util Collections singletonList
1,0,0,io BufferedReader readLine,util Scanner useDelimiter,util Scanner next,lang System getProperty,lang String replaceAll,lang String split,util Scanner Scanner
1,0,0,String split,String replaceAll,String substring,StringBuilder deleteCharAt,Character isWhitespace,Math min,Thread sleep
1,0,0,util Scanner next,util regex Pattern quote,lang String format,io BufferedReader readLine,util Arrays copyOfRange,lang String valueOf,io PrintStream write
1,0,0,format,substring ( intBitsToFloat,"substring ( 0x7fffffff ,",substring ( 0x7fffffff ),substring ( intBitsToUnsignedInt,"substring ( 0x100000000 ,",substring ( intBitsToChar
0,1,0,copyOf,sort,format,fill,asLifoQueue,copyOfRange,asLifoEventQueue
0,1,0,Arrays sort,Collections sort,Formatter syntax,Arrays fill,Arrays copyOfRange,Collections emptyList,Arrays copyOf
1,0,0,requestFocusOnComponent,requestFocusOnWindow,setShowConfirmDialog,hideConfirmDialog,setConfirmButton, showConfirmDialog,displayConfirmDialog
1,0,0,swing UIManager put,swing SwingUtilities requestFocus,swing JComponent requestFocus,swing SwingUtilities requestFocusInWindow,swing SwingUtilities getWindowAncestor,swing JComponent requestFocusInWindow,swing FocusManager getFocusOwner
0,1,0,replaceFirst,valueOf,intern,toCharArray,replaceIf, replaceAll,replaceWith
1,0,0,String replaceFirst,System lineSeparator,Integer toString,StringBuilder replace,Object toString,Character toString,String String
1,0,0,indexOf,replaceAll,startsWith,endsWith,replace,match,substring
1,0,0,String replaceAll,String indexOf,String match,String endsWith,String replace,String startsWith,String equals
0,1,0,Process waitFor,ProcessBuilder redirectErrorStream,System exit,Runtime availableProcessors,Process getInputStream,Process getOutputStream,ProcessBuilder inheritIO
1,0,0,util concurrent Executors newCachedThreadPool,util concurrent Executors newFixedThreadPool,lang ProcessBuilder redirectOutput,lang Process getOutputStream,awt Toolkit getDefaultToolkit,util concurrent Executors newSingleThreadExecutor,lang Process waitFor
1,0,0,util stream Stream flatMap,util Arrays asList,util stream Collectors toList,util List removeAll,util List remove,lang Thread sleep,util stream Collectors toSet
1,0,0,List removeAll,stream Collectors toList,Collections unmodifiableList,stream Collectors toSet,List remove,stream Collectors toCollection, Collections unmodifiableList
0,0,1,substring,charAt,lastIndexOf,firstIndexOf,indexOf,valueOf,format
0,0,0,System getProperty,String replace,String replaceFirst,Integer parseInt,Character toLowerCase,Character toUpperCase,Character toString
1,0,0,Object wait,Thread interrupt,Runnable run,Integer parseInt,String equals,Math random,Thread join
1,0,0,interrupt,interrupted,sleeper,synchronization,currentThread,join, sleep
0,0,1,io PrintStream println,lang StringBuilder append,lang Character toString,lang String String,lang Object toString,util Collections sort,lang Math pow
0,1,0,StringBuilder append,String String,String format,String charAt,Character toString,Math pow,System toString
1,0,0,write,getLength,getTotalBytes,getTotalSpace,getTransferSize,getWriteBufferSize,getTransferCount
1,0,0,channels FileChannel transferTo,file channels FileChannel transferFrom,channels ReadableByteChannel write,channels SocketChannel transferFrom,file Files newChannel,channels WritableByteChannel transferFrom,channels ReadableByteChannel transferTo
1,0,0,Math pow,System console,Thread sleep,String format,Integer parseInt,Object toString,System setErr
1,0,0,util Scanner nextLine,io PrintStream PrintStream,lang System out,util Arrays asList,util Arrays copyOf,lang String format,lang Integer parseInt
1,0,0,nio channels ReadableByteChannel read,nio channels ReadableByteChannel write,io DataInputStrem readFully,io DataInputStrem readChar,nio channels DataInputStrem readChar,net DatagramSocket receive,net DatagramPacket getLength
1,0,0, readFully,skipBytes,writeUTF,markSupported,skip,seek,readInt
1,0,0,Comparator comparing,NavigableMap descendingMap,Comparator naturalOrder,NavigableMap firstEntry,Comparator comparingDouble,NavigableMap ceilingEntry,NavigableMap subMap
1,0,0,copyOfRange,reverseOrder,deepToString,parallelSort,copyOf,copyOfSortedMap,copyOfSortedList
1,0,0,parseInt,toBinaryString,stringValue,intValue,toSimpleString,toString,StringValue
1,0,0,util Arrays toString,util Scanner hasNextInt,lang Long toString,lang Double toString,lang Math round,util Map get,lang Integer valueOf
1,0,0,Timer schedule,Timer scheduleWithFixedDelay,System nanoTime,Math random, Thread sleep,Runnable run,String format
1,0,0,suspend,synchronization,sleeper,scheduleAtFixedRate,sleepWithTrailingZeros,yield,sleepWithTrailingZeroes
1,0,0,order,sortAndOrder,swap,compareAndOrder,sort ( Comparator comparing,sort ( Collections sort,sortAndThen
1,0,0,util List compareTo,util List retainAll,util Comparator compare,util List sort,util Comparator comparing,util Arrays sort,util ArrayList equals
1,0,0,Double toString,System currentTimeMillis,System random,Math round,Float random,Integer toString,Double valueOf
1,0,0,random ( ) v/s Math,random ( ) v/s JavaSystem nextGaussian,random ( ) v/s Float32BitsToUnsignedInt,random ( ) v/s,random ( ) v/s Float32BitsToFloat32,nextPowerOfTen,random ( ) v/s System nanoTime
1,0,1,getLocalizedThreadId,getLocalThreadId,getThreadId,getLocalId,getIds,getIdentifier,getLocalThread
1,0,0,System identityHashCode,Object equals,Throwable getStackTrace,ThreadgetId,Runnable run,System currentTimeMillis,Throwable getCause
1,0,0,sleep ( 0.75f ),sleep ( 0.5 ),sleep ( 0.01 ),sleep ( 0.001 ),sleep ( 0.1 ),sleep ( 0.25 ),sleepWithFixedDelay
0,1,0,awt EventQueue invokeLater,awt Image getScaledInstance,awt Toolkit getDefaultToolkit,awt Container addImpl,awt Frame setResizable,awt Toolkit addAWTEventListener,awt Component setFocusable
1,0,0,lang CharSequence valueOf,lang Double valueOf,lang StringBuilder valueOf,lang Integer parseInt,lang Long valueOf,lang Enum valueOf,lang Float valueOf
0,1,0,Integer parseInt,Char valueOf,Long valueOf,Double valueOf,StringBuilder valueOf, Character valueOf,Float valueOf
1,0,0,util concurrent ConcurrentHashMap computeIfAbsent,util concurrent atomic AtomicInteger getAndIncrement,util concurrent ConcurrentHashMap putIfAbsent,util concurrent atomic AtomicReference accumulateAndGet,util concurrent package-summary MemoryVisibility,util concurrent atomic AtomicInteger addAndGet,util concurrent ScheduledThreadPoolExecutor scheduleAtFixedRate
1,0,0,nanotime, nanoTime,random,gc,nano time,nanotime,sleep
1,0,0,toExternalForm,setRequestProperty,setURLStreamHandlerFactories,toURL,createConnection,setURLStreamHandlerHandlerFactory,setURLStreamListener
0,0,0,net HttpURLConnection setFollowRedirects,net HttpURLConnection setChunkedStreamingMode,net HttpURLConnection addRequestProperty,net HttpURLConnection disconnect,net HttpURLConnection addResponseListener,net HttpURLConnection setRequestProperty,io InputStream available
1,0,0,System currentTimeMillis,String equals,Runnable run,Math random,thread sleep,Object wait,Integer parseInt
1,0,0,util concurrent Future get,util concurrent package-summary MemoryVisibility,util concurrent Executors newScheduledThreadPool,util concurrent Executors newSingleThreadExecutor,util concurrent ScheduledExecutorService scheduleAtFixedRate,util concurrent Executors newSingleThreadScheduledExecutor,util concurrent DelayQueue take
1,0,0,concurrent locks ReentrantLock ReentrantLock,concurrent locks ReentrantReadWriteLock ReentrantReadWrite,concurrent ConcurrentHashMap computeIfPresent,concurrent atomic AtomicReference lazySet,concurrent locks ReentrantReadWriteLock readLock,concurrent ConcurrentHashMap replace,concurrent locks ReentrantReadWriteLockReentrantReadWrite
1,0,0, synchronizedMap,newFixedThreadPool,newFixedMap,synchronizedSortedMap,newSingleThreadExecutor,newSingleThreadMap,newSingleThreadHashMap
1,0,0,text JTextComponent insertString,JOptionPane showMessageDialog,table AbstractTableModel fireTableInserted,JOptionPane showInputDialog,JComboBox addItemListener,table DefaultTableModel addRow,table AbstractTableModel addRow
0,1,0,swing text JTextComponent insertString,xml bind DatatypeConverter parseHexBinary,swing JOptionPane showMessageDialog,swing JOptionPane showInputDialog,xml bind DatatypeConverter parseDateTime,xml bind JAXBContext newInstance,swing JScrollPane JScrollPane
1,0,0,"forName ( ""MY_JDBC_DRIVER_NAME"" )","forName ( ""org.sql DriverManager getConnection","forName ( ""MYSQL_DRIVER_NAME"" )","forName ( ""org.sql DriverManager registerDriver","forName ( ""MYSQLDriver"" )","forName ( ""org.lang Class forName","forName ( ""SQLDriverManager getConnection"
1,0,0,sql DatabaseMetaData getDriverVersion,rmi DriverManager getConnection,util Class forName,net URLClassLoader newInstance,sql DatabaseMetaData getDriverClassName,sql DriverManager getEngineByName,sql DriverManager getDriverByName
1,0,0,Class forName,System setProperty,System loadLibrary,Runtime exec,System setSecurityManager,Runtime getRuntime,System getenv
1,0,0, setProperty,getProperties,gecko,console,arraycopy,setProperties,currentTimeMillis
1,0,0,util Collections nCopies,util ArrayList toArray,util Arrays copyOfRange,util ArrayList ArrayList,util Collections shuffle,util System arraycopy,util ArrayList clone
1,0,0,reflect CopyOnWriteArrayCopy newCopyOnWriteArray,reflect CopyOnWriteArrayCopy newCopyOnWriteArrayObserver,reflect CopyOnWriteArrayCopy newCopyOnWriteArrayOf,reflect AccessibleObject setAccessible,reflect CopyOnWriteArrayCopy newCopyOnWriteArrayHandler,reflect CopyOnWriteArrayCopy newCopyOnWriteArrayWriter,reflect CopyOnWriteArrayCopy
1,0,0,lang Class getDeclaredMethod,lang Class getMethod,lang Class getDeclaredMethods,util List toArray,util Collections sort,lang Class isAssignableFrom,lang Class getField
1,0,0,Array newInstance,Constructor newInstance,Field get,Constructor getParameterTypes,Methods invoke,Methodinvoke,method invoke
